id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
3107,3,2,1,1,3,4,3,2,2,4,1,4,3,4,4,3,1,2,4,1,4,4,4,3,3,3,4,1,5,3,3,2,5,3,2,4,1,4,5,3,3,4,3,1,5,5,5,2,1,2,3,5,5,1,1,3,3,1,2,5,1,4,1,2,3,5,1,2,2,3,1,5,5,4,5,1,5,3,2,5,2,5,2,2,1,2,3,4,1,4,4,3,5,5,1,5,1,3,3,2,3,5,3,2,4,1,1,3,5,1,2,2,4,1,4,1,2,4,1,4,5,4,4,2,2,2,3,1,3,3,3,4,3,2,2,5,5,3,2,1,5,4,1,5,3
3108,1,2,3,3,2,1,3,1,1,4,1,4,1,4,4,4,1,2,4,2,4,1,4,3,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,4,5,1,1,3,1,1,2,5,1,3,1,2,4,4,1,2,2,3,3,3,4,4,4,1,5,3,2,5,2,5,3,2,2,2,3,1,4,2,4,1,5,5,1,3,2,2,2,3,2,2,5,2,4,1,4,2,5,1,2,2,4,3,4,1,2,4,2,4,5,5,4,2,5,2,4,1,3,5,4,3,3,2,4,5,5,3,2,3,4,3,2,5,4
3109,2,2,3,3,3,4,3,1,1,4,3,4,3,4,4,3,1,2,4,2,4,4,4,3,3,3,4,1,3,5,3,2,5,3,5,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,4,2,1,1,3,2,1,4,5,1,3,1,4,2,1,3,2,5,3,1,5,5,4,5,2,4,3,2,5,2,5,2,4,2,2,3,4,4,4,4,1,3,5,1,3,2,4,4,3,3,3,5,1,4,1,5,3,5,1,2,1,4,5,4,1,1,2,3,4,5,1,3,2,3,2,4,1,3,3,4,4,3,4,4,1,5,3,2,3,3,5,2,1,1
3110,2,2,1,2,3,3,3,1,1,3,1,4,3,4,4,2,1,2,4,2,4,1,2,3,3,2,4,1,5,4,3,2,5,3,5,4,1,2,5,3,3,4,4,1,2,5,1,2,1,2,3,2,2,1,1,4,1,1,2,5,1,3,3,4,4,5,1,2,2,3,3,5,5,4,5,1,4,3,2,5,2,5,2,3,4,1,3,4,4,1,5,1,5,5,1,2,1,2,2,2,2,2,5,2,2,1,5,3,5,1,2,2,4,1,4,1,3,4,1,4,5,1,4,2,3,2,4,1,3,3,3,4,3,2,4,4,5,3,3,3,3,5,3,3,3
3111,2,2,4,3,3,4,3,1,1,4,3,4,2,2,3,3,1,2,4,2,4,4,4,3,3,1,4,1,5,3,1,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,2,1,1,3,2,1,2,5,1,5,3,2,5,1,3,2,5,3,1,3,4,2,4,1,3,3,2,5,3,5,3,3,2,2,3,5,4,4,4,1,5,3,1,3,1,3,3,3,3,2,5,2,4,1,5,3,5,1,2,2,4,1,4,4,2,4,2,4,5,3,4,2,4,2,3,1,3,3,1,4,3,2,2,4,5,4,3,4,5,1,1,5,4
3112,2,2,3,2,3,4,4,2,3,4,1,4,3,4,3,3,1,2,4,3,1,1,4,3,3,3,4,1,5,1,3,2,5,3,2,4,1,2,5,3,3,4,3,1,5,5,5,2,1,2,3,4,5,1,1,2,1,1,4,5,1,4,1,2,4,1,3,2,5,3,3,5,5,2,1,1,4,3,2,5,2,5,3,4,4,2,3,4,1,4,4,1,5,5,1,3,1,2,2,3,2,2,5,4,2,1,5,3,5,1,2,2,5,2,4,5,2,4,1,5,5,4,4,2,3,2,4,1,3,3,3,4,3,4,5,4,5,0,2,3,3,5,2,3,4
3113,2,2,3,3,3,1,3,2,1,2,4,4,3,4,4,3,1,2,4,4,4,1,4,3,2,3,4,1,5,3,1,2,5,3,2,4,1,2,5,3,5,4,3,1,2,5,3,3,1,2,1,4,2,1,1,3,4,1,2,5,1,2,3,2,4,4,3,2,5,3,1,5,4,4,5,1,4,3,2,5,2,5,2,4,3,2,3,4,1,3,4,1,5,5,1,3,1,1,3,1,3,2,5,2,2,1,5,3,1,1,2,2,4,1,5,1,1,4,3,4,5,5,4,2,1,2,4,1,5,1,1,4,3,2,4,5,5,3,3,5,3,3,3,5,4
3114,2,2,4,3,3,4,3,1,1,3,3,4,1,4,4,3,1,2,4,2,4,4,4,3,3,2,4,1,5,3,1,2,5,3,2,4,2,2,5,3,3,4,2,1,2,5,5,2,1,2,3,4,5,1,1,3,1,1,2,5,1,4,1,2,1,1,1,2,2,3,3,5,4,4,5,2,4,3,2,5,2,5,2,3,4,1,3,4,1,4,4,1,5,5,1,4,3,4,3,5,3,3,3,5,3,4,5,2,4,1,3,2,4,1,4,1,2,4,1,4,5,1,4,2,3,2,3,1,3,3,3,4,3,2,4,5,5,3,4,3,4,3,2,5,2
3115,2,2,3,3,3,4,3,1,4,4,3,4,1,4,4,3,1,2,4,2,4,2,1,3,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,5,5,5,2,1,2,1,2,5,1,1,3,4,1,2,5,1,4,3,2,3,1,3,2,5,3,1,5,5,1,3,1,4,3,2,5,2,5,2,4,2,1,3,3,4,4,4,3,5,5,1,3,5,2,4,3,3,1,5,5,4,1,5,3,5,1,3,2,4,1,4,1,1,4,2,2,3,5,4,2,4,4,3,1,4,3,3,4,3,2,4,3,5,5,2,3,5,3,2,3,4
3116,2,2,4,3,3,4,4,3,4,4,3,4,2,4,4,3,4,2,4,2,4,4,4,3,3,5,4,1,5,3,1,3,5,3,2,4,1,1,3,3,4,4,1,1,2,5,1,2,1,2,3,2,2,3,1,3,4,1,1,5,1,2,1,4,4,1,1,2,5,3,1,5,5,4,2,2,4,3,2,2,4,5,2,4,2,2,3,4,4,5,4,2,5,5,1,5,1,2,3,5,2,2,5,2,2,1,5,3,5,1,2,2,4,5,4,4,2,4,1,4,2,4,4,2,3,2,4,1,3,3,4,4,3,2,4,5,4,5,2,3,2,4,1,5,4
3117,1,2,3,1,3,4,3,1,1,3,1,4,3,2,3,4,1,2,4,3,2,1,4,3,3,3,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,5,1,1,3,4,1,2,5,1,5,1,4,5,1,3,2,5,3,1,5,4,4,5,1,4,2,3,5,2,5,3,4,2,2,4,4,3,3,5,1,5,5,1,3,2,1,3,5,2,3,5,3,3,1,4,3,5,1,2,2,4,1,4,1,2,4,1,2,5,5,4,4,3,2,4,1,3,3,4,4,3,5,1,2,5,2,5,5,5,5,2,4,4
3118,1,2,1,3,3,4,1,2,3,4,3,3,3,1,1,3,1,3,4,3,4,1,4,4,3,2,4,1,5,3,3,2,5,4,2,3,1,2,5,3,3,4,1,1,5,5,5,4,1,2,3,4,5,1,1,4,2,1,2,4,2,4,1,5,2,1,3,2,2,4,1,5,4,4,5,4,4,3,2,1,2,1,4,4,2,2,3,4,4,4,4,1,5,5,1,4,1,4,2,3,4,2,5,1,2,1,4,3,5,1,2,2,4,1,4,1,2,5,2,4,5,3,4,2,3,2,4,1,3,3,5,4,3,2,4,1,5,1,2,3,3,1,2,5,4
3119,2,2,1,3,3,4,2,1,4,3,1,4,3,4,4,3,1,2,2,4,2,1,2,3,3,3,3,1,5,4,1,1,5,5,5,4,2,2,5,1,3,4,3,1,2,5,5,4,1,2,3,2,2,2,1,3,1,1,1,5,1,4,1,2,3,4,1,2,3,3,2,5,5,4,4,1,4,3,2,5,2,5,3,4,5,2,4,3,4,1,4,1,5,5,1,3,1,1,3,4,3,2,5,3,3,1,4,3,5,1,2,2,4,3,4,1,2,1,4,4,5,1,4,2,3,2,3,1,5,3,4,4,3,2,5,1,5,3,2,3,3,3,2,5,4
3120,1,2,4,3,3,4,1,3,1,4,3,4,3,4,4,3,1,2,4,2,4,1,1,3,3,1,3,1,2,3,3,2,5,3,2,4,1,2,5,3,5,3,3,1,2,5,5,2,1,2,3,4,3,1,1,3,1,1,2,2,1,4,3,2,4,4,1,1,2,3,3,5,5,4,2,1,4,3,2,5,2,5,2,3,2,2,3,4,4,4,4,1,5,3,1,3,4,3,3,3,3,2,5,3,4,4,4,4,5,1,2,2,4,1,4,1,2,3,5,5,5,5,4,2,4,2,4,1,3,3,4,4,3,2,2,3,5,5,5,5,5,5,5,5,4
3121,2,2,3,3,3,4,2,2,3,4,3,4,1,4,3,3,4,2,4,2,2,1,1,3,4,5,4,1,5,1,3,2,5,3,2,4,1,2,5,3,3,3,3,1,2,5,5,2,1,2,3,4,5,1,1,3,1,1,2,5,1,4,1,2,4,1,5,2,5,2,3,5,1,4,5,1,4,3,2,5,2,1,2,3,4,2,3,4,4,3,4,1,5,5,1,1,1,2,4,5,1,2,5,5,1,1,5,3,5,1,2,2,3,1,4,1,2,5,4,0,5,5,4,2,4,2,4,5,3,3,3,5,3,4,2,5,4,3,2,3,1,2,1,3,5
3122,2,2,4,1,3,4,1,1,1,4,4,4,3,4,3,3,1,2,2,3,3,4,4,3,4,1,4,1,5,3,3,2,5,3,5,4,1,2,2,3,5,4,3,4,2,5,5,1,1,2,3,2,5,1,1,4,4,1,2,1,5,3,4,4,4,1,1,2,5,3,1,5,4,4,5,1,4,3,2,5,2,5,2,4,2,2,3,4,1,3,3,4,5,5,1,3,1,2,2,3,2,5,5,3,3,4,5,3,4,1,2,2,4,1,4,1,2,3,1,4,5,5,3,2,3,2,4,1,3,3,5,1,3,2,4,5,5,5,4,3,5,5,2,1,4
3123,2,2,1,2,3,3,2,1,3,3,1,4,4,4,4,3,4,2,4,2,4,4,3,3,3,1,4,1,3,3,3,2,5,3,5,4,1,2,5,4,3,3,3,1,2,5,1,2,1,2,3,4,5,1,1,2,2,1,5,5,1,4,3,2,4,1,3,2,5,2,1,2,4,2,5,1,4,3,2,5,2,5,2,2,4,2,3,1,1,3,4,1,5,5,1,3,1,1,2,1,2,3,3,5,5,1,5,3,5,1,2,1,4,1,4,1,2,4,1,4,5,5,4,2,3,2,4,1,3,3,4,4,3,2,4,5,5,3,3,3,4,3,2,4,2
3124,2,2,3,3,3,1,4,1,1,1,3,4,3,4,3,2,1,2,4,4,2,4,4,3,3,2,4,1,5,3,3,2,5,3,2,4,4,2,5,3,5,4,1,1,2,5,5,2,1,2,3,2,2,1,1,4,4,1,1,5,1,4,4,4,5,4,1,2,5,3,1,5,4,4,1,1,4,3,2,5,2,5,2,4,2,2,3,4,4,4,4,1,5,5,2,2,1,0,4,5,1,4,4,4,4,1,3,3,5,1,4,2,4,4,4,1,2,4,1,4,3,5,4,2,3,2,1,1,3,3,2,4,3,4,2,3,2,2,4,3,2,4,2,5,4
3125,2,2,4,3,2,4,3,1,3,2,4,4,2,3,3,4,1,2,4,3,4,4,2,3,3,1,4,1,5,3,3,2,5,1,2,3,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,4,2,3,1,3,3,1,2,2,1,4,1,3,5,1,1,2,5,4,1,5,3,4,4,3,4,3,2,5,2,5,3,4,2,2,3,4,1,2,4,3,5,3,1,3,1,3,4,3,3,3,3,1,3,1,5,5,3,1,2,2,4,3,4,1,4,3,1,4,5,3,4,2,3,2,5,1,3,5,3,3,3,2,4,3,3,3,3,3,3,3,2,5,5
3126,2,2,3,3,3,3,4,1,3,3,3,4,3,2,4,2,1,2,4,2,1,4,4,3,3,5,4,1,5,3,3,2,5,1,2,4,1,2,5,4,5,3,3,1,2,5,2,2,1,2,3,4,2,3,1,3,3,1,1,4,5,4,1,3,3,1,1,2,5,3,5,5,3,4,4,1,5,3,2,5,2,5,4,4,2,2,3,4,4,2,5,1,5,5,1,4,1,4,2,4,2,2,5,4,4,1,5,3,5,1,2,2,4,1,4,1,2,4,1,4,5,5,4,2,3,2,3,1,3,3,3,4,5,2,4,5,5,5,5,5,5,5,5,5,5
3127,2,2,1,3,3,4,3,1,2,3,3,4,2,2,4,4,1,2,4,4,4,2,1,3,3,2,4,1,4,3,3,2,5,3,5,4,1,2,5,3,3,4,4,1,1,5,5,2,1,2,3,4,2,3,4,3,4,1,4,5,1,2,3,4,4,1,1,2,5,3,1,5,4,4,4,4,4,3,2,5,2,1,4,4,2,2,3,4,4,3,4,1,5,5,1,4,1,4,3,3,4,2,4,1,4,4,5,4,5,2,2,2,1,1,4,1,2,1,2,4,5,1,4,2,3,2,4,5,3,3,1,1,3,2,2,1,5,1,1,3,2,1,1,5,4
3128,1,2,4,3,3,1,1,1,3,3,3,4,2,2,4,4,1,3,2,2,4,4,1,3,3,1,4,1,5,3,3,2,5,3,5,3,1,1,5,3,3,2,3,1,2,5,5,1,1,4,3,2,2,1,1,0,0,1,2,2,1,5,1,4,4,1,1,2,2,3,1,5,4,4,5,1,4,3,0,5,2,5,0,4,1,2,3,4,4,4,4,2,4,5,1,0,1,2,2,5,0,2,5,0,0,1,4,3,4,1,2,2,4,1,4,0,2,4,2,0,5,0,0,2,3,2,4,1,3,3,3,4,3,4,2,3,5,0,0,3,3,0,2,1,4
3129,4,2,1,3,3,4,3,1,4,3,3,4,4,2,4,3,1,2,4,2,3,4,4,3,3,5,4,1,5,3,1,1,5,3,2,4,1,2,2,3,5,3,3,1,2,5,5,3,1,2,3,4,2,3,3,4,4,1,2,1,1,4,1,2,3,1,3,2,5,3,1,5,5,4,5,1,5,3,2,5,4,3,3,4,2,2,3,1,1,4,5,1,5,4,1,3,1,3,5,3,2,2,5,2,2,1,5,3,5,1,3,2,4,1,4,1,4,4,1,4,5,3,4,2,5,2,4,1,3,5,3,5,3,2,2,5,5,3,2,2,2,2,2,1,2
3130,1,2,4,3,3,4,2,1,1,4,3,4,3,4,4,4,1,2,4,3,4,4,4,3,3,1,5,1,5,3,2,2,5,3,2,2,2,2,5,3,3,0,3,1,5,5,5,2,1,2,3,4,2,2,2,4,4,1,2,5,1,4,1,3,3,4,1,2,5,3,1,5,1,4,5,1,4,3,2,1,2,5,1,4,2,2,3,1,1,4,4,1,5,4,1,4,1,4,3,3,4,2,5,1,4,1,5,3,5,1,2,2,4,1,5,1,1,1,3,4,5,2,4,2,2,2,4,1,4,3,1,2,2,2,2,5,5,1,4,3,1,1,1,2,4
3131,2,2,3,1,3,4,4,2,2,4,3,4,3,2,3,1,1,2,2,1,4,4,4,3,3,1,4,1,2,1,3,2,5,3,5,4,1,2,5,3,3,3,1,1,2,5,4,2,1,2,3,2,5,1,1,2,1,1,1,5,1,5,3,2,4,1,1,4,5,3,1,5,1,4,4,1,5,3,2,5,2,1,4,3,2,2,3,5,1,1,4,5,5,5,1,1,1,4,2,3,4,2,5,1,4,1,5,1,5,1,2,2,3,1,4,3,2,4,1,4,5,3,3,2,2,2,4,1,3,3,3,4,3,2,4,2,5,5,2,5,3,3,3,3,3
3132,2,2,1,3,3,1,3,1,1,4,3,4,3,4,4,3,1,2,4,2,4,4,4,3,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,1,2,1,4,3,1,5,4,1,4,4,5,2,5,1,3,1,2,3,5,1,2,5,3,1,5,1,4,5,1,4,3,2,5,2,5,0,3,2,1,5,0,3,3,4,3,5,3,1,1,5,1,2,3,1,2,5,5,4,1,5,3,5,1,2,2,4,3,3,1,1,1,1,4,5,1,4,2,2,2,4,5,3,3,3,4,3,2,1,3,5,5,5,5,3,5,5,2,5
3133,2,2,4,3,3,2,3,1,2,4,1,4,1,2,1,4,1,2,4,1,4,4,4,3,3,3,4,1,5,3,5,2,5,4,5,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,5,1,1,3,4,1,4,3,1,5,1,3,4,2,3,2,3,3,1,5,5,4,2,1,2,3,2,5,2,5,2,4,2,2,3,2,1,3,4,1,5,5,1,2,5,2,3,5,2,1,4,2,2,1,5,4,5,1,2,2,4,1,4,5,2,4,1,4,5,3,4,1,3,4,4,4,5,3,3,5,3,2,4,3,5,5,4,5,4,5,5,5,5
3134,2,2,1,3,3,2,3,3,1,3,1,4,1,4,3,3,1,3,2,3,3,2,4,3,3,5,4,1,5,3,3,1,5,3,2,4,1,2,5,3,3,3,1,1,2,5,1,1,1,2,3,2,1,5,1,3,2,1,2,5,5,2,1,2,5,1,3,2,5,2,1,3,1,2,3,1,4,3,2,5,2,1,3,4,2,2,3,4,1,3,4,3,5,5,1,5,1,1,2,2,3,2,5,5,5,4,3,3,5,1,2,2,4,2,4,1,3,4,3,1,5,5,4,2,3,5,3,1,4,3,5,4,3,2,2,4,5,3,2,3,3,3,2,3,5
3135,2,2,3,3,3,4,3,1,1,3,1,4,3,4,1,3,1,2,4,2,4,1,4,3,3,3,4,4,2,3,2,1,5,4,2,4,1,2,4,3,3,1,3,1,5,5,5,2,1,2,1,2,2,3,1,3,3,1,4,4,5,4,3,2,4,1,1,1,2,3,1,5,4,4,5,1,4,3,2,5,2,5,2,4,1,2,3,4,1,4,5,1,5,5,1,4,1,4,3,3,2,2,5,5,4,4,5,3,5,1,5,2,4,1,2,3,3,4,2,2,2,2,4,2,2,2,2,5,5,3,3,4,3,2,4,1,4,3,3,4,3,3,3,1,3
3136,2,2,3,2,3,4,3,1,1,3,3,4,3,4,4,1,1,3,2,1,4,4,4,1,3,1,4,1,2,1,5,2,5,4,2,1,1,2,5,4,3,4,3,1,4,5,5,2,1,2,3,4,2,5,1,3,3,1,2,5,1,5,3,2,3,3,5,2,2,3,1,5,4,4,5,1,4,3,2,5,1,1,1,4,2,2,3,4,1,5,4,3,5,5,1,5,2,3,1,3,3,3,3,3,4,1,3,3,4,1,2,3,4,5,4,3,2,3,1,1,5,4,4,2,3,2,3,1,3,3,4,5,3,2,1,1,5,3,3,3,4,3,4,2,3
3137,1,2,1,2,2,3,3,2,1,4,1,4,3,4,4,3,1,2,2,2,2,4,1,4,3,3,4,1,5,5,3,3,5,2,2,4,1,2,5,3,3,3,3,3,2,5,5,2,1,2,3,4,2,2,1,4,4,1,3,3,1,4,3,2,1,4,1,2,2,3,3,5,4,4,5,1,4,3,5,2,2,1,1,1,4,2,3,1,1,2,2,1,5,5,1,1,5,4,2,3,3,3,3,3,3,1,5,3,5,1,2,2,4,3,4,1,2,4,1,5,5,3,4,4,2,2,2,1,3,3,3,5,3,2,4,4,4,3,2,4,4,4,2,3,1
3138,2,2,4,3,3,3,1,2,3,3,3,4,4,4,3,3,1,2,4,2,2,1,2,3,3,4,4,1,5,3,2,2,5,1,2,3,3,2,5,3,5,4,3,1,2,5,5,3,1,2,3,4,2,5,1,3,3,1,2,5,1,3,3,3,3,1,1,2,5,3,3,5,2,4,5,1,4,2,2,5,2,5,4,4,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,4,5,1,3,2,4,1,4,3,3,3,2,3,5,3,3,2,4,2,1,1,3,5,1,3,3,2,2,3,5,3,3,3,3,3,3,4,4
3139,2,2,4,3,3,4,3,2,1,4,1,3,3,4,3,3,1,2,4,4,1,4,2,2,2,1,3,1,5,2,1,2,5,3,2,4,1,2,5,3,5,3,2,1,4,5,5,2,1,3,3,2,5,1,1,3,2,2,2,2,1,5,1,2,3,1,5,2,3,3,3,5,2,2,5,1,4,3,2,4,2,5,4,4,1,2,5,1,1,4,3,1,5,5,1,3,1,3,2,5,3,3,3,3,3,1,4,3,5,1,4,2,0,1,3,1,2,3,1,4,5,1,4,4,4,2,3,1,3,5,4,2,4,2,4,1,4,5,4,5,3,2,2,2,2
